"feature"	"metadata"	"value"	"name"	"coef"	"null_hypothesis"	"stderr"	"pval_individual"	"qval_individual"	"pval_joint"	"qval_joint"	"error"	"model"	"N"	"N_not_zero"
"Feature12"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.413163225676118	0.994002918070798	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature12"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.947202309415648	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature12"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.983812487197329	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature14"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.327969943048737	0.994002918070798	"No data points have the baseline factor level"	"abundance"	100	2
"Feature14"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.373510914655238	0.994002918070798	"No data points have the baseline factor level"	"abundance"	100	2
"Feature14"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.35778745723412	0.994002918070798	"No data points have the baseline factor level"	"abundance"	100	2
"Feature14"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.182484170827541	0.806772123658601	"No data points have the baseline factor level"	"abundance"	100	2
"Feature14"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.676302107985351	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	2
"Feature17"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.169804249688183	0.778229992528895	"No data points have the baseline factor level"	"abundance"	100	4
"Feature17"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.986102960347893	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	4
"Feature17"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.672830828306553	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	4
"Feature17"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.61103070737947	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	4
"Feature17"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.581764472578991	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	4
"Feature19"	"Metadata_1"	"1"	"Metadata_11"	0.284028061070451	0	NA	NA	NA	0.997486081130436	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature19"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.995856462716145	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature19"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.968906451355353	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature19"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.874399002910924	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature19"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.99217955830601	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature22"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.110894751131319	0.675011528625421	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	14
"Feature22"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.00148297948109789	0.0223814015305165	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	14
"Feature22"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.0140589819573518	0.148920786412731	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	14
"Feature22"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.928120427191518	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	14
"Feature22"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.146847809261745	0.75214731573089	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	14
"Feature23"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.869218428236441	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	20
"Feature23"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.791372490228319	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	20
"Feature23"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.960833804143113	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	20
"Feature23"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.538286918546425	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	20
"Feature23"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.000459568085472787	0.00919136170945575	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	20
"Feature28"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.919640104130776	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	16
"Feature28"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.42448934190116	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	16
"Feature28"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.641876094954181	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	16
"Feature28"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.573183538290854	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	16
"Feature28"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.00149209343536777	0.0223814015305165	"No data points have the baseline factor level"	"abundance"	100	16
"Feature29"	"Metadata_1"	"1"	"Metadata_11"	3.05075628988656	0	NA	NA	NA	0.691341250036291	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature29"	"Metadata_2"	"1"	"Metadata_21"	2.76013714895516	0	NA	NA	NA	0.731211844712652	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature29"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.538992518252918	0	NA	NA	NA	0.891519590595747	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature29"	"Metadata_4"	"Metadata_4"	"Metadata_4"	9.32758573775021	0	NA	NA	NA	0.972704987596482	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature29"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.667993594497474	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature36"	"Metadata_1"	"1"	"Metadata_11"	3.34085433930851	0	NA	NA	NA	0.724624383115635	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature36"	"Metadata_2"	"1"	"Metadata_21"	-2.13351872173236	0	NA	NA	NA	0.697588218053966	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature36"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.018704620383124	0	NA	NA	NA	0.8899798030034	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature36"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.902717334743366	0	NA	NA	NA	0.704826311674141	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature36"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.765686186436315	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature38"	"Metadata_1"	"1"	"Metadata_11"	1.4240656536987	0	NA	NA	NA	0.627223215794358	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature38"	"Metadata_2"	"1"	"Metadata_21"	1.46596274788525	0	NA	NA	NA	0.269574345520789	0.972741371080479	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature38"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.135823232773116	0	NA	NA	NA	0.145096317799056	0.75214731573089	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature38"	"Metadata_4"	"Metadata_4"	"Metadata_4"	1.1977043821004	0	NA	NA	NA	0.735364550409684	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature38"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.72601565667453	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature46"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.940918319425441	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	5
"Feature46"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.735855784863684	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	5
"Feature46"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.890585623321228	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	5
"Feature46"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.802123111215593	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	5
"Feature46"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.0915000755994743	0.610000503996496	"No data points have the baseline factor level"	"abundance"	100	5
"Feature52"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.330065736491848	0.994002918070798	"No data points have the baseline factor level"	"abundance"	100	2
"Feature52"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.34191710010061	0.994002918070798	"No data points have the baseline factor level"	"abundance"	100	2
"Feature52"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.257294544139108	0.947927267880924	"No data points have the baseline factor level"	"abundance"	100	2
"Feature52"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.987318621468008	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	2
"Feature52"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.407850138072327	0.994002918070798	"No data points have the baseline factor level"	"abundance"	100	2
"Feature54"	"Metadata_1"	"1"	"Metadata_11"	8.89744428434979	0	NA	NA	NA	0.668341212076239	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature54"	"Metadata_2"	"1"	"Metadata_21"	8.26700354805453	0	NA	NA	NA	0.276145340210192	0.972741371080479	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature54"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-6.20000206132651	0	NA	NA	NA	0.63220245366416	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature54"	"Metadata_4"	"Metadata_4"	"Metadata_4"	1.77892588067739	0	NA	NA	NA	0.449772568028351	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature54"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.617285473176278	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature55"	"Metadata_1"	"1"	"Metadata_11"	-1.41276418784036	0	NA	NA	NA	0.310777345950567	0.994002918070798	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature55"	"Metadata_2"	"1"	"Metadata_21"	6.29706619291557	0	NA	NA	NA	0.781282209829693	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature55"	"Metadata_3"	"Metadata_3"	"Metadata_3"	4.66091165277981	0	NA	NA	NA	0.195561864644497	0.8467627128937	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature55"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-1.76722042388555	0	NA	NA	NA	0.376588900974037	0.994002918070798	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature55"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.638606026115086	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	5
"Feature60"	"Metadata_1"	"1"	"Metadata_11"	-0.233756058960335	0	NA	NA	NA	0.889401748576326	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature60"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.972858747844559	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature60"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.336588423852279	0.994002918070798	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature60"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.98114462526986	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature60"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.976626600291407	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	2
"Feature63"	"Metadata_1"	"1"	"Metadata_11"	-5.14038906480645	0	NA	NA	NA	0.564219856732191	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	3
"Feature63"	"Metadata_2"	"1"	"Metadata_21"	1.82506695113342	0	NA	NA	NA	0.610984274424204	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	3
"Feature63"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.375415811583318	0.994002918070798	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	3
"Feature63"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.725788490051337	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	3
"Feature63"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.683732114560132	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	3
"Feature66"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.208884911917087	0.867460916983423	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	3
"Feature66"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.728890329592414	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	3
"Feature66"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.828867082539863	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	3
"Feature66"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.895594472069717	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	3
"Feature66"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.527095537943817	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	3
"Feature68"	"Metadata_1"	"1"	"Metadata_11"	4.7504561397699	0	NA	NA	NA	0.526581142782113	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature68"	"Metadata_2"	"1"	"Metadata_21"	-2.22052510989011	0	NA	NA	NA	0.954606041830872	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature68"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-2.07796808596999	0	NA	NA	NA	0.598658853353009	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature68"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-1.16890054542397	0	NA	NA	NA	0.518139397950415	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature68"	"Metadata_5"	"1"	"Metadata_51"	-0.33217120564536	0	NA	NA	NA	0.559534269826447	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature72"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.373069681558397	0.994002918070798	"No data points have the baseline factor level"	"abundance"	100	2
"Feature72"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.919959213858021	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	2
"Feature72"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.461860662869061	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	2
"Feature72"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.518524348466559	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	2
"Feature72"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.43414367025103	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	2
"Feature78"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.302782024119946	0.994002918070798	"No data points have the baseline factor level"	"abundance"	100	2
"Feature78"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.940308667161716	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	2
"Feature78"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.354622332351444	0.994002918070798	"No data points have the baseline factor level"	"abundance"	100	2
"Feature78"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.136700887843357	0.726764213850758	"No data points have the baseline factor level"	"abundance"	100	2
"Feature78"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.799282740404188	0.997486081130436	"No data points have the baseline factor level"	"abundance"	100	2
"Feature81"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.567334174573648	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature87"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.950335802178443	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	23
"Feature87"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.96575681063472	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	23
"Feature87"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.453462955600478	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	23
"Feature87"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.829324194845882	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	23
"Feature87"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.000168058043787784	0.00441152364942934	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	23
"Feature9"	"Metadata_1"	"1"	"Metadata_11"	1.78591410673397	0	NA	NA	NA	0.407278368500984	0.994002918070798	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature9"	"Metadata_2"	"1"	"Metadata_21"	-0.0560885086036114	0	NA	NA	NA	0.424322295451081	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature9"	"Metadata_3"	"Metadata_3"	"Metadata_3"	0.191026595982454	0	NA	NA	NA	0.661324849275273	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature9"	"Metadata_4"	"Metadata_4"	"Metadata_4"	-0.703034871301325	0	NA	NA	NA	0.815283379609497	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature9"	"Metadata_5"	"1"	"Metadata_51"	-0.269539314550859	0	NA	NA	NA	0.382676190326151	0.994002918070798	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	6
"Feature94"	"Metadata_1"	"1"	"Metadata_11"	1.10753249518086	0	NA	NA	NA	0.941015795745794	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	4
"Feature94"	"Metadata_2"	"1"	"Metadata_21"	3.18942223672927	0	NA	NA	NA	0.99726896531117	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	4
"Feature94"	"Metadata_3"	"Metadata_3"	"Metadata_3"	-0.966868178844705	0	NA	NA	NA	0.109430091473628	0.675011528625421	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	4
"Feature94"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.875691956501615	0.997486081130436	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	4
"Feature94"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.400352977595717	0.994002918070798	"Fitting error (NA p-value returned from fitting procedure)"	"abundance"	100	4
"Feature96"	"Metadata_1"	"1"	"Metadata_11"	NA	0	NA	NA	NA	0.0623743522003084	0.485133850446843	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	5
"Feature96"	"Metadata_2"	"1"	"Metadata_21"	NA	0	NA	NA	NA	0.125864026015885	0.714363390900972	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	5
"Feature96"	"Metadata_3"	"Metadata_3"	"Metadata_3"	NA	0	NA	NA	NA	0.402369336986222	0.994002918070798	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	5
"Feature96"	"Metadata_4"	"Metadata_4"	"Metadata_4"	NA	0	NA	NA	NA	0.848093347335071	0.997486081130436	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	5
"Feature96"	"Metadata_5"	"1"	"Metadata_51"	NA	0	NA	NA	NA	0.22464500239556	0.895082444020885	"contrasts can be applied only to factors with 2 or more levels"	"abundance"	100	5
